Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
10562,CA-2019-128755,04/05/2019,08/05/2019,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602.0,South,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,539.16
10563,CA-2019-128755,04/05/2019,08/05/2019,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602.0,South,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,29.96
10564,CA-2019-128755,04/05/2019,08/05/2019,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602.0,South,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",18.15
10580,CA-2019-123134,02/05/2019,07/05/2019,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Westfield,New Jersey,7090.0,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,135.43
10598,CA-2019-149048,13/05/2019,17/05/2019,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201.0,Central,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,184.5
10599,CA-2019-149048,13/05/2019,17/05/2019,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201.0,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,968.95
10600,CA-2019-149048,13/05/2019,17/05/2019,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201.0,Central,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,662.5
10601,CA-2019-149048,13/05/2019,17/05/2019,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201.0,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,563.31
10602,CA-2019-149048,13/05/2019,17/05/2019,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201.0,Central,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),13.38
10618,US-2019-110604,15/05/2019,20/05/2019,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,98103.0,West,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,38.75
10619,US-2019-110604,15/05/2019,20/05/2019,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,98103.0,West,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,36.93
10620,US-2019-110604,15/05/2019,20/05/2019,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,98103.0,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,210.04
10674,CA-2019-167668,06/05/2019,08/05/2019,First Class,TC-21295,Toby Carlisle,Consumer,United States,New York City,New York,10035.0,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,57.58
10689,CA-2019-112865,18/05/2019,22/05/2019,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,31.72
10697,CA-2019-138975,19/05/2019,23/05/2019,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318.0,South,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,63.59
10698,CA-2019-138975,19/05/2019,23/05/2019,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318.0,South,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,422.91
10699,CA-2019-138975,19/05/2019,23/05/2019,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318.0,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1390.85
10700,CA-2019-138975,19/05/2019,23/05/2019,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318.0,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,251.25
10744,CA-2019-168900,04/05/2019,09/05/2019,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Springfield,Ohio,45503.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2.54
10795,US-2019-132297,27/05/2019,02/06/2019,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,40214.0,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,55.91
10796,US-2019-132297,27/05/2019,02/06/2019,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,40214.0,South,TEC-PH-10002834,Technology,Phones,Google Nexus 5,473.81
10861,CA-2019-133865,08/05/2019,12/05/2019,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Los Angeles,California,90032.0,West,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3736.61
10899,CA-2019-168739,29/05/2019,05/06/2019,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Houston,Texas,77095.0,Central,FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,70.91
10977,CA-2019-113530,19/05/2019,21/05/2019,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109.0,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",738.61
10978,CA-2019-113530,19/05/2019,21/05/2019,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109.0,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,3.1
10979,CA-2019-113530,19/05/2019,21/05/2019,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109.0,West,OFF-AR-10000122,Office Supplies,Art,Newell 314,6.02
10980,CA-2019-113530,19/05/2019,21/05/2019,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109.0,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,36.77
10983,CA-2019-132178,03/05/2019,08/05/2019,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90004.0,West,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",72.29
10984,CA-2019-132178,03/05/2019,08/05/2019,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90004.0,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,862.39
11005,CA-2019-144568,29/05/2019,02/06/2019,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Omaha,Nebraska,68104.0,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,23.47
11018,CA-2019-104577,12/05/2019,17/05/2019,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Everett,Massachusetts,2149.0,East,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",92.34
11034,CA-2019-141733,07/05/2019,11/05/2019,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,48234.0,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1253.48
11035,CA-2019-141733,07/05/2019,11/05/2019,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,48234.0,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,27.85
11036,CA-2019-141733,07/05/2019,11/05/2019,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,48234.0,Central,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,457.99
11037,CA-2019-141733,07/05/2019,11/05/2019,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,48234.0,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.0
11052,CA-2019-110212,01/05/2019,05/05/2019,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Texarkana,Arkansas,71854.0,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",48.63
11070,CA-2019-117863,18/05/2019,23/05/2019,Standard Class,TS-21340,Toby Swindell,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",13.65
11071,CA-2019-117863,18/05/2019,23/05/2019,Standard Class,TS-21340,Toby Swindell,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.23
11072,CA-2019-160458,27/05/2019,29/05/2019,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,28.72
11102,CA-2019-166576,16/05/2019,18/05/2019,First Class,JM-15865,John Murray,Consumer,United States,Akron,Ohio,44312.0,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",249.95
11110,CA-2019-133823,11/05/2019,12/05/2019,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103.0,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",40.98
11111,CA-2019-133823,11/05/2019,12/05/2019,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103.0,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,32.85
11112,CA-2019-133823,11/05/2019,12/05/2019,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",29.12
11114,CA-2019-156769,06/05/2019,09/05/2019,First Class,GZ-14470,Gary Zandusky,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,59.86
11130,CA-2019-115546,14/05/2019,18/05/2019,Standard Class,AH-10465,Amy Hunt,Consumer,United States,New York City,New York,10035.0,East,TEC-PH-10002834,Technology,Phones,Google Nexus 5,539.68
11131,CA-2019-115546,14/05/2019,18/05/2019,Standard Class,AH-10465,Amy Hunt,Consumer,United States,New York City,New York,10035.0,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.96
11140,CA-2019-112536,18/05/2019,23/05/2019,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501.0,Central,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",5.91
11141,CA-2019-112536,18/05/2019,23/05/2019,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501.0,Central,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1.85
11142,CA-2019-112536,18/05/2019,23/05/2019,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501.0,Central,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.83
11212,CA-2019-111332,20/05/2019,22/05/2019,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103.0,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,116.58
11213,CA-2019-111332,20/05/2019,22/05/2019,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103.0,Central,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",24.13
11214,CA-2019-111332,20/05/2019,22/05/2019,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103.0,Central,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,611.12
11215,CA-2019-111332,20/05/2019,22/05/2019,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103.0,Central,OFF-FA-10001843,Office Supplies,Fasteners,Staples,7.48
11216,CA-2019-111332,20/05/2019,22/05/2019,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103.0,Central,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",24.32
11227,CA-2019-159464,18/05/2019,19/05/2019,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328.0,South,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",14.68
11228,CA-2019-159464,18/05/2019,19/05/2019,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328.0,South,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,344.0
11229,CA-2019-159464,18/05/2019,19/05/2019,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328.0,South,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,36.2
11230,CA-2019-159464,18/05/2019,19/05/2019,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328.0,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,126.52
11231,CA-2019-159464,18/05/2019,19/05/2019,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328.0,South,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,55.22
11247,CA-2019-156895,08/05/2019,12/05/2019,Standard Class,DJ-13510,Don Jones,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",135.46
11260,CA-2019-167003,23/05/2019,29/05/2019,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Los Angeles,California,90036.0,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",179.45
11304,CA-2019-129357,14/05/2019,19/05/2019,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98103.0,West,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,419.23
11305,CA-2019-129357,14/05/2019,19/05/2019,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98103.0,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,62.09
11311,US-2019-133200,06/05/2019,11/05/2019,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106.0,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,12.1
11312,US-2019-133200,06/05/2019,11/05/2019,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106.0,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",664.26
11313,US-2019-133200,06/05/2019,11/05/2019,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106.0,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,878.27
11316,CA-2019-140298,11/05/2019,17/05/2019,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745.0,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,4.47
11317,CA-2019-140298,11/05/2019,17/05/2019,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745.0,Central,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,77.71
11318,CA-2019-140298,11/05/2019,17/05/2019,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745.0,Central,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,7.67
11319,CA-2019-140298,11/05/2019,17/05/2019,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745.0,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,7.38
11324,CA-2019-121643,18/05/2019,20/05/2019,First Class,AB-10105,Adrian Barton,Consumer,United States,Portland,Oregon,97206.0,West,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,303.49
11367,CA-2019-164042,23/05/2019,27/05/2019,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095.0,Central,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,1.92
11368,CA-2019-164042,23/05/2019,27/05/2019,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095.0,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,16.1
11369,CA-2019-164042,23/05/2019,27/05/2019,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095.0,Central,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,50.63
11370,CA-2019-164042,23/05/2019,27/05/2019,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,1.17
11408,CA-2019-159688,07/05/2019,12/05/2019,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Los Angeles,California,90004.0,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,87.2
11409,US-2019-139647,11/05/2019,13/05/2019,First Class,TS-21370,Todd Sumrall,Corporate,United States,Phoenix,Arizona,85023.0,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,193.2
11422,US-2019-120607,19/05/2019,19/05/2019,Same Day,JC-15775,John Castell,Consumer,United States,Atlanta,Georgia,30318.0,South,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,169.82
11461,US-2019-141943,05/05/2019,09/05/2019,Standard Class,DK-12985,Darren Koutras,Consumer,United States,San Francisco,California,94122.0,West,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",23.86
11466,CA-2019-117401,18/05/2019,22/05/2019,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807.0,Central,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,781.38
11467,CA-2019-117401,18/05/2019,22/05/2019,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807.0,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,104.9
11468,CA-2019-117401,18/05/2019,22/05/2019,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807.0,Central,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",48.77
11492,CA-2019-105991,05/05/2019,06/05/2019,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027.0,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",21.26
11493,CA-2019-105991,05/05/2019,06/05/2019,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027.0,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",9.26
11494,CA-2019-105991,05/05/2019,06/05/2019,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027.0,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,80.44
11527,CA-2019-134152,27/05/2019,31/05/2019,Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103.0,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.44
11528,CA-2019-134152,27/05/2019,31/05/2019,Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103.0,West,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,36.12
11557,US-2019-108700,19/05/2019,23/05/2019,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Rockford,Illinois,61107.0,Central,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,43.26
11592,US-2019-152569,15/05/2019,20/05/2019,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,60.74
11593,US-2019-152569,15/05/2019,20/05/2019,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.16
11603,US-2019-150595,22/05/2019,26/05/2019,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653.0,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,173.97
