Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
10007,CA-2019-117240,23/07/2019,28/07/2019,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10009.0,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,11.56
10085,US-2019-100209,09/07/2019,15/07/2019,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Portland,Oregon,97206.0,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.11
10099,CA-2019-115651,09/07/2019,12/07/2019,First Class,NS-18640,Noel Staavos,Corporate,United States,Chicago,Illinois,60610.0,Central,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",9.17
10100,CA-2019-115651,09/07/2019,12/07/2019,First Class,NS-18640,Noel Staavos,Corporate,United States,Chicago,Illinois,60610.0,Central,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,51.19
10153,CA-2019-105053,07/07/2019,09/07/2019,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,New York,11561.0,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,18.3
10162,US-2019-126179,03/07/2019,07/07/2019,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,31907.0,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",25.02
10163,US-2019-126179,03/07/2019,07/07/2019,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,31907.0,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,284.36
10191,CA-2019-133249,08/07/2019,11/07/2019,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Pico Rivera,California,90660.0,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",167.37
10193,CA-2019-124828,03/07/2019,04/07/2019,First Class,YS-21880,Yana Sorensen,Corporate,United States,Burlington,North Carolina,27217.0,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,9.19
10214,CA-2019-164959,11/07/2019,15/07/2019,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Los Angeles,California,90004.0,West,OFF-LA-10004272,Office Supplies,Labels,Avery 482,8.86
10263,CA-2019-108560,08/07/2019,15/07/2019,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031.0,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",213.11
10264,CA-2019-108560,08/07/2019,15/07/2019,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031.0,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",806.15
10265,CA-2019-108560,08/07/2019,15/07/2019,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031.0,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",26.38
10266,CA-2019-108560,08/07/2019,15/07/2019,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031.0,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,48.12
10280,CA-2019-111647,03/07/2019,07/07/2019,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Plano,Texas,75023.0,Central,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,169.13
10297,CA-2019-101483,29/07/2019,01/08/2019,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,35.72
10298,CA-2019-101483,29/07/2019,01/08/2019,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540.0,South,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,19.21
10299,CA-2019-101483,29/07/2019,01/08/2019,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-AR-10002833,Office Supplies,Art,Newell 322,4.99
10327,US-2019-113852,29/07/2019,02/08/2019,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Seattle,Washington,98115.0,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,88.26
10352,CA-2019-121503,03/07/2019,06/07/2019,Second Class,FH-14275,Frank Hawley,Corporate,United States,Houston,Texas,77041.0,Central,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,302.83
10353,CA-2019-121503,03/07/2019,06/07/2019,Second Class,FH-14275,Frank Hawley,Corporate,United States,Houston,Texas,77041.0,Central,TEC-MA-10003674,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,606.43
10425,CA-2019-166142,15/07/2019,19/07/2019,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,27.49
10426,CA-2019-166142,15/07/2019,19/07/2019,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,Wilmington,Delaware,19805.0,East,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,298.23
10457,CA-2019-130841,28/07/2019,01/08/2019,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,94110.0,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,9.34
10458,CA-2019-130841,28/07/2019,01/08/2019,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,94110.0,West,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,14.36
10459,CA-2019-130841,28/07/2019,01/08/2019,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,94110.0,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1195.75
10460,CA-2019-121909,31/07/2019,05/08/2019,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,55.98
10461,CA-2019-130771,29/07/2019,03/08/2019,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Austin,Texas,78745.0,Central,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.77
10462,CA-2019-130771,29/07/2019,03/08/2019,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Austin,Texas,78745.0,Central,TEC-PH-10002496,Technology,Phones,Cisco SPA301,143.01
10464,CA-2019-132122,09/07/2019,14/07/2019,Standard Class,JH-15820,John Huston,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,210.87
10496,CA-2019-122035,20/07/2019,25/07/2019,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103.0,Central,OFF-LA-10004093,Office Supplies,Labels,Avery 486,15.11
10497,CA-2019-122035,20/07/2019,25/07/2019,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103.0,Central,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",389.92
10498,CA-2019-122035,20/07/2019,25/07/2019,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103.0,Central,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,44.05
10499,CA-2019-122035,20/07/2019,25/07/2019,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103.0,Central,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,163.97
10500,CA-2019-122035,20/07/2019,25/07/2019,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103.0,Central,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,60.49
10501,CA-2019-122035,20/07/2019,25/07/2019,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103.0,Central,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,393.78
10515,CA-2019-155152,07/07/2019,09/07/2019,Second Class,MP-17965,Michael Paige,Corporate,United States,Warwick,Rhode Island,2886.0,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,240.57
10545,CA-2019-140053,03/07/2019,10/07/2019,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Farmington,New Mexico,87401.0,West,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",502.0
10546,CA-2019-139948,17/07/2019,22/07/2019,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Tampa,Florida,33614.0,South,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",8.85
10592,CA-2019-109778,16/07/2019,21/07/2019,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Woodstock,Illinois,60098.0,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.99
10593,CA-2019-145128,09/07/2019,14/07/2019,Standard Class,SM-20320,Sean Miller,Home Office,United States,Lafayette,Indiana,47905.0,Central,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,527.38
10645,CA-2019-156818,11/07/2019,13/07/2019,Second Class,JD-16015,Joy Daniels,Consumer,United States,New York City,New York,10009.0,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,118.62
10650,CA-2019-146031,29/07/2019,01/08/2019,Second Class,GM-14440,Gary McGarr,Consumer,United States,Troy,New York,12180.0,East,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,61.84
10696,CA-2019-169810,25/07/2019,31/07/2019,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Sioux Falls,South Dakota,57103.0,Central,OFF-LA-10003663,Office Supplies,Labels,Avery 498,18.44
10725,CA-2019-128629,10/07/2019,14/07/2019,Second Class,BP-11155,Becky Pak,Consumer,United States,Columbus,Georgia,31907.0,South,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",18.42
10810,CA-2019-127460,10/07/2019,14/07/2019,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Aurora,Illinois,60505.0,Central,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",297.52
10823,CA-2019-150497,20/07/2019,24/07/2019,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Maple Grove,Minnesota,55369.0,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,829.68
10841,CA-2019-109750,22/07/2019,28/07/2019,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,New York City,New York,10009.0,East,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",30.33
10845,CA-2019-150189,08/07/2019,10/07/2019,First Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Mateo,California,94403.0,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,83.89
10896,US-2019-148362,01/07/2019,08/07/2019,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,46203.0,Central,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",400.84
10897,US-2019-148362,01/07/2019,08/07/2019,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,46203.0,Central,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,155.74
10898,US-2019-148362,01/07/2019,08/07/2019,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,46203.0,Central,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,23.48
10901,US-2019-111024,03/07/2019,06/07/2019,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Lancaster,Ohio,43130.0,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",28.53
10902,US-2019-111024,03/07/2019,06/07/2019,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Lancaster,Ohio,43130.0,East,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",245.43
10903,US-2019-111024,03/07/2019,06/07/2019,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Lancaster,Ohio,43130.0,East,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",34.52
10954,CA-2019-168109,03/07/2019,03/07/2019,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105.0,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,63.22
10955,CA-2019-168109,03/07/2019,03/07/2019,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105.0,West,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,2480.43
10956,CA-2019-168109,03/07/2019,03/07/2019,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105.0,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1815.76
10957,CA-2019-168109,03/07/2019,03/07/2019,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105.0,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.17
10992,US-2019-129777,03/07/2019,09/07/2019,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,2169.0,East,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",265.28
10993,US-2019-129777,03/07/2019,09/07/2019,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,2169.0,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,23.42
11024,CA-2019-125752,31/07/2019,04/08/2019,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Fort Lauderdale,Florida,33311.0,South,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",46.94
11060,US-2019-142573,18/07/2019,23/07/2019,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023.0,West,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",821.31
11061,US-2019-142573,18/07/2019,23/07/2019,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023.0,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",150.37
11062,US-2019-142573,18/07/2019,23/07/2019,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,17.53
11063,US-2019-142573,18/07/2019,23/07/2019,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,7.22
11064,US-2019-142573,18/07/2019,23/07/2019,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023.0,West,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,307.78
11113,CA-2019-123239,27/07/2019,31/07/2019,Second Class,MG-18145,Mike Gockenbach,Consumer,United States,Jacksonville,Florida,32216.0,South,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",92.33
11153,CA-2019-100223,05/07/2019,10/07/2019,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220.0,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",325.91
11154,CA-2019-100223,05/07/2019,10/07/2019,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",12.16
11155,CA-2019-100223,05/07/2019,10/07/2019,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.49
11156,CA-2019-100223,05/07/2019,10/07/2019,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,34.59
11157,CA-2019-100223,05/07/2019,10/07/2019,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,7.08
11173,US-2019-158505,21/07/2019,21/07/2019,Same Day,SF-20200,Sarah Foster,Consumer,United States,Murray,Utah,84107.0,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,79.58
11174,US-2019-158505,21/07/2019,21/07/2019,Same Day,SF-20200,Sarah Foster,Consumer,United States,Murray,Utah,84107.0,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.93
11182,CA-2019-169124,03/07/2019,10/07/2019,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Citrus Heights,California,95610.0,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",125.16
11219,US-2019-169320,23/07/2019,25/07/2019,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Elkhart,Indiana,46514.0,Central,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",11.51
11220,US-2019-169320,23/07/2019,25/07/2019,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Elkhart,Indiana,46514.0,Central,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",180.54
11264,US-2019-105046,17/07/2019,23/07/2019,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440.0,East,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,282.76
11265,US-2019-105046,17/07/2019,23/07/2019,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440.0,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,114.87
11266,US-2019-105046,17/07/2019,23/07/2019,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440.0,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,33.78
11268,CA-2019-138464,08/07/2019,12/07/2019,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115.0,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",15.4
11269,CA-2019-138464,08/07/2019,12/07/2019,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115.0,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,95.98
11270,CA-2019-138464,08/07/2019,12/07/2019,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115.0,West,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.79
11271,CA-2019-138464,08/07/2019,12/07/2019,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115.0,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.38
11280,CA-2019-126662,17/07/2019,21/07/2019,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90036.0,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,470.71
11347,CA-2019-136364,13/07/2019,17/07/2019,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,43.23
11348,CA-2019-136364,13/07/2019,17/07/2019,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,92.38
11410,US-2019-160465,21/07/2019,26/07/2019,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Cleveland,Ohio,44105.0,East,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,34.34
11411,US-2019-160465,21/07/2019,26/07/2019,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Cleveland,Ohio,44105.0,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,247.67
11412,US-2019-160465,21/07/2019,26/07/2019,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Cleveland,Ohio,44105.0,East,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,220.09
11414,US-2019-130953,29/07/2019,03/08/2019,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,31.72
11415,US-2019-130953,29/07/2019,03/08/2019,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,438.83
11416,US-2019-130953,29/07/2019,03/08/2019,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",144.62
11417,US-2019-130953,29/07/2019,03/08/2019,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,347.54
11436,CA-2019-125640,25/07/2019,29/07/2019,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-LA-10004178,Office Supplies,Labels,Avery 491,3.04
11499,CA-2019-108791,27/07/2019,31/07/2019,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701.0,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,16.96
11500,CA-2019-108791,27/07/2019,31/07/2019,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701.0,East,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,552.0
11583,CA-2019-164378,15/07/2019,18/07/2019,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024.0,East,OFF-AR-10001177,Office Supplies,Art,Newell 349,6.48
11584,CA-2019-164378,15/07/2019,18/07/2019,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024.0,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,8.15
11585,CA-2019-164378,15/07/2019,18/07/2019,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024.0,East,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,43.9
11586,CA-2019-164378,15/07/2019,18/07/2019,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024.0,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,742.87
11587,CA-2019-164378,15/07/2019,18/07/2019,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,9.33
11646,CA-2019-142342,17/07/2019,19/07/2019,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,29.88
11647,CA-2019-142342,17/07/2019,19/07/2019,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",51.33
11648,CA-2019-142342,17/07/2019,19/07/2019,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307.0,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,9.6
